id,start,end,word
BvYR0L6f2Ig,117.500,117.860,movie.
BvYR0L6f2Ig,118.640,119.080,But
BvYR0L6f2Ig,119.080,119.520,you're
BvYR0L6f2Ig,119.520,119.740,"wrong,"
BvYR0L6f2Ig,119.840,120.120,actually.
BvYR0L6f2Ig,120.320,120.320,I
BvYR0L6f2Ig,120.320,120.740,did.
BvYR0L6f2Ig,121.000,121.100,I
BvYR0L6f2Ig,121.100,121.360,really
BvYR0L6f2Ig,121.360,121.660,liked
BvYR0L6f2Ig,121.660,121.880,it.
BvYR0L6f2Ig,122.540,122.700,I'll
BvYR0L6f2Ig,122.700,122.840,tell
BvYR0L6f2Ig,122.840,122.980,you
BvYR0L6f2Ig,122.980,123.220,why
BvYR0L6f2Ig,123.220,123.620,first.
BvYR0L6f2Ig,124.080,124.240,"First,"
BvYR0L6f2Ig,124.320,124.440,I'm
BvYR0L6f2Ig,124.440,124.520,going
BvYR0L6f2Ig,124.520,124.580,to
BvYR0L6f2Ig,124.580,124.700,get
BvYR0L6f2Ig,124.700,124.860,into
BvYR0L6f2Ig,124.860,124.960,the
BvYR0L6f2Ig,124.960,125.320,"acting,"
BvYR0L6f2Ig,125.520,125.660,which
BvYR0L6f2Ig,125.660,126.000,was
BvYR0L6f2Ig,126.000,126.400,"much,"
BvYR0L6f2Ig,126.700,126.740,much
BvYR0L6f2Ig,126.740,127.000,better
BvYR0L6f2Ig,127.000,127.260,than
BvYR0L6f2Ig,127.260,127.380,the
BvYR0L6f2Ig,127.380,127.600,second
BvYR0L6f2Ig,127.600,127.860,one.
BvYR0L6f2Ig,128.260,128.420,The
BvYR0L6f2Ig,128.420,128.660,second
BvYR0L6f2Ig,128.660,128.940,one
BvYR0L6f2Ig,128.940,129.340,had
BvYR0L6f2Ig,129.340,129.680,wooden
BvYR0L6f2Ig,129.680,130.100,acting
BvYR0L6f2Ig,130.100,130.320,in
BvYR0L6f2Ig,130.320,130.520,some
BvYR0L6f2Ig,130.520,130.780,places.
BvYR0L6f2Ig,130.800,131.020,I'm
BvYR0L6f2Ig,131.020,131.260,sorry.
BvYR0L6f2Ig,131.700,131.800,I
BvYR0L6f2Ig,131.800,131.960,did
BvYR0L6f2Ig,131.960,132.120,like
BvYR0L6f2Ig,132.120,132.260,the
BvYR0L6f2Ig,132.260,132.480,second
BvYR0L6f2Ig,132.480,132.780,"one,"
BvYR0L6f2Ig,132.940,133.100,but
BvYR0L6f2Ig,133.100,133.420,most
BvYR0L6f2Ig,133.420,133.640,of
BvYR0L6f2Ig,133.640,133.700,the
BvYR0L6f2Ig,133.700,133.920,actors
BvYR0L6f2Ig,133.920,134.120,were
BvYR0L6f2Ig,134.120,134.500,"so,"
BvYR0L6f2Ig,134.680,134.780,with
BvYR0L6f2Ig,134.780,134.880,the
BvYR0L6f2Ig,134.880,135.160,exception
BvYR0L6f2Ig,135.160,135.360,of
BvYR0L6f2Ig,135.360,135.460,maybe
BvYR0L6f2Ig,135.460,135.660,the
BvYR0L6f2Ig,135.660,135.920,police
BvYR0L6f2Ig,135.920,136.220,cop
BvYR0L6f2Ig,136.220,136.660,and
BvYR0L6f2Ig,136.660,137.240,"Kimberly,"
BvYR0L6f2Ig,137.660,137.760,but
BvYR0L6f2Ig,137.760,137.840,the
BvYR0L6f2Ig,137.840,137.960,rest
BvYR0L6f2Ig,137.960,138.080,of
BvYR0L6f2Ig,138.080,138.100,the
BvYR0L6f2Ig,138.100,138.300,actors
BvYR0L6f2Ig,138.300,138.460,were
BvYR0L6f2Ig,138.460,138.740,so
BvYR0L6f2Ig,138.740,139.220,wooden.
BvYR0L6f2Ig,139.800,139.800,They
BvYR0L6f2Ig,139.800,139.900,were
BvYR0L6f2Ig,139.900,140.860,just...
BvYR0L6f2Ig,140.860,141.100,what
BvYR0L6f2Ig,141.100,141.460,acting
BvYR0L6f2Ig,141.460,141.640,were
BvYR0L6f2Ig,141.640,141.760,they
BvYR0L6f2Ig,141.760,142.000,doing
BvYR0L6f2Ig,142.000,142.300,anyway?
BvYR0L6f2Ig,142.580,142.600,I
BvYR0L6f2Ig,142.600,142.700,don't
BvYR0L6f2Ig,142.700,142.860,know.
BvYR0L6f2Ig,143.060,143.100,They
BvYR0L6f2Ig,143.100,143.240,do
BvYR0L6f2Ig,143.240,143.520,seriously
BvYR0L6f2Ig,143.520,143.820,need
BvYR0L6f2Ig,143.820,143.940,to
BvYR0L6f2Ig,143.940,144.100,learn
BvYR0L6f2Ig,144.100,144.460,acting
BvYR0L6f2Ig,144.460,144.880,better.
BvYR0L6f2Ig,146.530,146.890,"Anyway,"
BvYR0L6f2Ig,146.890,147.250,the
BvYR0L6f2Ig,147.250,147.470,third
BvYR0L6f2Ig,147.470,147.650,out
BvYR0L6f2Ig,147.650,147.930,"one,"
BvYR0L6f2Ig,148.110,148.330,acting
BvYR0L6f2Ig,148.330,148.690,was
BvYR0L6f2Ig,148.690,149.090,"much,"
BvYR0L6f2Ig,149.350,149.390,much
BvYR0L6f2Ig,149.390,149.750,better
BvYR0L6f2Ig,149.750,149.950,than
BvYR0L6f2Ig,149.950,150.090,the
BvYR0L6f2Ig,150.090,150.210,second
BvYR0L6f2Ig,150.210,150.430,one
BvYR0L6f2Ig,150.430,150.750,anyway.
BvYR0L6f2Ig,151.330,151.350,May
BvYR0L6f2Ig,151.350,151.430,or
BvYR0L6f2Ig,151.430,151.450,a
BvYR0L6f2Ig,151.450,151.590,little
BvYR0L6f2Ig,151.590,151.690,bit
BvYR0L6f2Ig,151.690,151.730,of
BvYR0L6f2Ig,151.730,152.070,Winstead.
BvYR0L6f2Ig,152.270,152.430,Oh
BvYR0L6f2Ig,152.430,152.610,my
BvYR0L6f2Ig,152.610,152.790,God.
BvYR0L6f2Ig,152.890,153.110,She
BvYR0L6f2Ig,153.110,153.310,is
BvYR0L6f2Ig,153.310,153.730,terrific.
BvYR0L6f2Ig,153.990,154.130,She's
BvYR0L6f2Ig,154.130,154.290,nice
BvYR0L6f2Ig,154.290,154.590,looking
BvYR0L6f2Ig,154.590,154.750,as
BvYR0L6f2Ig,154.750,154.910,well.
BvYR0L6f2Ig,154.990,155.070,But
BvYR0L6f2Ig,155.070,155.190,she
BvYR0L6f2Ig,155.190,155.290,is
BvYR0L6f2Ig,155.290,155.470,also
BvYR0L6f2Ig,155.470,155.650,a
BvYR0L6f2Ig,155.650,155.970,terrific
BvYR0L6f2Ig,155.970,156.470,actress.
BvYR0L6f2Ig,157.050,157.190,"Obviously,"
BvYR0L6f2Ig,157.230,157.350,this
BvYR0L6f2Ig,157.350,157.450,is
BvYR0L6f2Ig,157.450,157.550,one
BvYR0L6f2Ig,157.550,157.650,of
BvYR0L6f2Ig,157.650,157.730,the
BvYR0L6f2Ig,157.730,157.870,best
BvYR0L6f2Ig,157.870,158.250,performances
BvYR0L6f2Ig,158.250,158.610,I've
BvYR0L6f2Ig,158.610,158.950,seen
BvYR0L6f2Ig,158.950,159.310,out
BvYR0L6f2Ig,159.310,159.510,of
BvYR0L6f2Ig,159.510,159.690,hers.
BvYR0L6f2Ig,159.930,160.070,I've
BvYR0L6f2Ig,160.070,160.210,not
BvYR0L6f2Ig,160.210,160.470,seen
BvYR0L6f2Ig,160.470,161.070,one
BvYR0L6f2Ig,161.070,161.390,bad
BvYR0L6f2Ig,161.390,161.730,movie
BvYR0L6f2Ig,161.730,161.930,that
BvYR0L6f2Ig,161.930,162.150,she's
BvYR0L6f2Ig,162.150,162.290,been
BvYR0L6f2Ig,162.290,162.410,in.
BvYR0L6f2Ig,162.510,162.570,I
BvYR0L6f2Ig,162.570,162.670,"mean,"
BvYR0L6f2Ig,162.730,162.850,this
BvYR0L6f2Ig,162.850,162.970,is
BvYR0L6f2Ig,162.970,163.030,the
BvYR0L6f2Ig,163.030,163.090,only
BvYR0L6f2Ig,163.090,163.310,movie
BvYR0L6f2Ig,163.310,163.450,I've
BvYR0L6f2Ig,163.450,163.610,really
BvYR0L6f2Ig,163.610,163.830,seen
BvYR0L6f2Ig,163.830,163.990,with
BvYR0L6f2Ig,163.990,164.110,her
BvYR0L6f2Ig,164.110,164.230,in
BvYR0L6f2Ig,164.230,164.430,it.
BvYR0L6f2Ig,164.710,164.770,And
BvYR0L6f2Ig,164.770,164.930,Die
BvYR0L6f2Ig,164.930,165.090,Hard
BvYR0L6f2Ig,165.090,165.390,"4,"
BvYR0L6f2Ig,165.810,165.990,terrific
BvYR0L6f2Ig,165.990,166.170,in
BvYR0L6f2Ig,166.170,166.350,that.
BvYR0L6f2Ig,167.050,167.250,But
BvYR0L6f2Ig,167.250,167.410,May
BvYR0L6f2Ig,167.410,167.490,or
BvYR0L6f2Ig,167.490,167.550,a
BvYR0L6f2Ig,167.550,167.550,little
BvYR0L6f2Ig,167.550,167.690,bit
BvYR0L6f2Ig,167.690,167.790,of
BvYR0L6f2Ig,167.790,167.830,"Winstead,"
BvYR0L6f2Ig,167.910,167.970,I
BvYR0L6f2Ig,167.970,168.170,must
BvYR0L6f2Ig,168.170,168.450,"say,"
BvYR0L6f2Ig,168.890,168.890,she
BvYR0L6f2Ig,168.890,169.010,is
BvYR0L6f2Ig,169.010,169.150,a
BvYR0L6f2Ig,169.150,169.450,terrific
BvYR0L6f2Ig,169.450,169.750,and
BvYR0L6f2Ig,169.750,170.190,beautiful
BvYR0L6f2Ig,170.190,170.390,and
BvYR0L6f2Ig,170.390,170.710,talented
BvYR0L6f2Ig,170.710,171.110,actress.
BvYR0L6f2Ig,171.110,171.730,She
BvYR0L6f2Ig,171.730,171.890,just
BvYR0L6f2Ig,171.890,172.170,plays
BvYR0L6f2Ig,172.170,172.470,the
BvYR0L6f2Ig,172.470,172.950,emotion
BvYR0L6f2Ig,172.950,173.130,and
BvYR0L6f2Ig,173.130,173.370,distress
BvYR0L6f2Ig,173.370,173.610,of
BvYR0L6f2Ig,173.610,173.750,her
BvYR0L6f2Ig,173.750,174.070,character
BvYR0L6f2Ig,174.070,174.390,so
BvYR0L6f2Ig,174.390,174.710,"well,"
BvYR0L6f2Ig,174.830,175.010,you
BvYR0L6f2Ig,175.010,175.270,actually
