id,start,end,word
jUzDDGyPkXU,47.410,47.790,9
jUzDDGyPkXU,47.790,48.130,a
jUzDDGyPkXU,48.130,48.290,bunch
jUzDDGyPkXU,48.290,48.450,of
jUzDDGyPkXU,48.450,48.570,times
jUzDDGyPkXU,48.570,48.750,like
jUzDDGyPkXU,48.750,49.070,let's
jUzDDGyPkXU,49.070,49.250,make
jUzDDGyPkXU,49.250,49.450,this
jUzDDGyPkXU,49.450,49.650,into
jUzDDGyPkXU,49.650,49.850,an
jUzDDGyPkXU,49.850,50.210,entire
jUzDDGyPkXU,50.210,50.590,movie
jUzDDGyPkXU,50.590,50.810,It'll
jUzDDGyPkXU,50.810,50.990,be
jUzDDGyPkXU,50.990,51.610,"awesome,"
jUzDDGyPkXU,51.630,52.730,and
jUzDDGyPkXU,52.730,53.290,that's
jUzDDGyPkXU,53.290,53.610,pretty
jUzDDGyPkXU,53.610,53.790,much
jUzDDGyPkXU,53.790,53.990,what
jUzDDGyPkXU,53.990,54.130,they
jUzDDGyPkXU,54.130,54.350,did
jUzDDGyPkXU,54.350,54.610,here
jUzDDGyPkXU,54.610,54.950,But
jUzDDGyPkXU,54.950,55.270,it
jUzDDGyPkXU,55.270,55.630,didn't
jUzDDGyPkXU,55.630,55.770,turn
jUzDDGyPkXU,55.770,55.950,out
jUzDDGyPkXU,55.950,56.510,quite
jUzDDGyPkXU,56.510,56.990,nearly
jUzDDGyPkXU,56.990,57.270,as
jUzDDGyPkXU,57.270,57.630,awesome
jUzDDGyPkXU,57.630,57.830,as
jUzDDGyPkXU,57.830,58.050,that
jUzDDGyPkXU,58.050,58.310,movie
jUzDDGyPkXU,58.310,58.670,did
jUzDDGyPkXU,58.670,59.010,in
jUzDDGyPkXU,59.010,59.210,fact
jUzDDGyPkXU,59.210,59.470,this
jUzDDGyPkXU,59.470,59.790,movie
jUzDDGyPkXU,59.790,60.210,isn't
jUzDDGyPkXU,60.210,60.350,even
jUzDDGyPkXU,60.350,60.550,on
jUzDDGyPkXU,60.550,60.710,the
jUzDDGyPkXU,60.710,60.910,same
jUzDDGyPkXU,60.910,61.370,level
jUzDDGyPkXU,61.370,61.660,as
jUzDDGyPkXU,62.130,62.530,district
jUzDDGyPkXU,62.530,62.910,9
jUzDDGyPkXU,63.470,64.030,Nor
jUzDDGyPkXU,64.030,64.350,is
jUzDDGyPkXU,64.350,64.670,it
jUzDDGyPkXU,64.670,65.630,for
jUzDDGyPkXU,66.310,66.890,Black
jUzDDGyPkXU,66.890,67.070,Hawk
jUzDDGyPkXU,67.070,67.390,down
jUzDDGyPkXU,67.390,67.790,which
jUzDDGyPkXU,67.790,68.070,people
jUzDDGyPkXU,68.070,68.230,are
jUzDDGyPkXU,68.230,68.550,comparing
jUzDDGyPkXU,68.550,68.750,to
jUzDDGyPkXU,68.750,68.910,I
jUzDDGyPkXU,68.910,69.130,didn't
jUzDDGyPkXU,69.130,69.290,really
jUzDDGyPkXU,69.290,69.550,see
jUzDDGyPkXU,69.550,69.650,a
jUzDDGyPkXU,69.650,70.050,comparison
jUzDDGyPkXU,70.050,70.270,to
jUzDDGyPkXU,70.270,70.510,Black
jUzDDGyPkXU,70.510,70.730,Hawk
jUzDDGyPkXU,70.730,70.970,down
jUzDDGyPkXU,70.970,71.250,till
jUzDDGyPkXU,71.250,71.550,like
jUzDDGyPkXU,71.550,71.890,the
jUzDDGyPkXU,71.890,72.570,very
jUzDDGyPkXU,72.570,73.070,very
jUzDDGyPkXU,73.070,73.590,end
jUzDDGyPkXU,73.590,74.410,But
jUzDDGyPkXU,74.410,74.870,nevertheless
jUzDDGyPkXU,74.870,75.530,another
jUzDDGyPkXU,75.530,75.810,really
jUzDDGyPkXU,75.810,75.970,cool
jUzDDGyPkXU,75.970,76.130,thing
jUzDDGyPkXU,76.130,76.290,about
jUzDDGyPkXU,76.290,76.450,this
jUzDDGyPkXU,76.450,76.650,movie
jUzDDGyPkXU,76.650,77.010,the
jUzDDGyPkXU,77.010,77.550,aliens
jUzDDGyPkXU,77.550,78.090,are
jUzDDGyPkXU,78.090,78.670,really
jUzDDGyPkXU,78.670,79.290,awesome
jUzDDGyPkXU,79.290,79.610,They
jUzDDGyPkXU,79.610,80.110,designed
jUzDDGyPkXU,80.110,80.290,the
jUzDDGyPkXU,80.290,80.610,aliens
jUzDDGyPkXU,80.610,80.830,in
jUzDDGyPkXU,80.830,80.990,a
jUzDDGyPkXU,80.990,81.190,really
jUzDDGyPkXU,81.190,81.550,cool
jUzDDGyPkXU,81.550,81.870,unique
jUzDDGyPkXU,81.870,82.210,way
jUzDDGyPkXU,82.210,82.470,to
jUzDDGyPkXU,82.470,82.670,make
jUzDDGyPkXU,82.670,82.850,them
jUzDDGyPkXU,82.850,83.010,like
jUzDDGyPkXU,83.010,83.790,"Biotic,"
jUzDDGyPkXU,83.790,84.070,but
jUzDDGyPkXU,84.070,84.330,also
jUzDDGyPkXU,84.330,84.850,mechanical
jUzDDGyPkXU,84.850,85.230,and
jUzDDGyPkXU,85.230,85.330,they
jUzDDGyPkXU,85.330,85.490,have
jUzDDGyPkXU,85.490,85.810,really
jUzDDGyPkXU,85.810,86.170,cool
jUzDDGyPkXU,86.170,86.610,technology
jUzDDGyPkXU,86.610,87.050,That's
jUzDDGyPkXU,87.050,87.430,really
jUzDDGyPkXU,87.430,87.790,interesting
jUzDDGyPkXU,87.790,88.010,to
jUzDDGyPkXU,88.010,88.210,watch
jUzDDGyPkXU,88.210,88.470,like
jUzDDGyPkXU,88.470,88.710,make
jUzDDGyPkXU,88.710,88.910,them
jUzDDGyPkXU,88.910,89.250,blow
jUzDDGyPkXU,89.250,89.470,up
jUzDDGyPkXU,89.470,89.810,shit
jUzDDGyPkXU,89.810,90.030,And
jUzDDGyPkXU,90.030,90.470,you
jUzDDGyPkXU,90.470,90.710,know
jUzDDGyPkXU,90.710,91.010,and
jUzDDGyPkXU,91.010,91.530,they
jUzDDGyPkXU,91.530,91.790,always
jUzDDGyPkXU,91.790,91.970,like
jUzDDGyPkXU,91.970,92.190,pull
jUzDDGyPkXU,92.190,92.350,out
jUzDDGyPkXU,92.350,92.650,something
jUzDDGyPkXU,92.650,92.950,new
jUzDDGyPkXU,92.950,93.170,"it,"
jUzDDGyPkXU,93.170,93.450,but
jUzDDGyPkXU,93.450,94.150,it's
jUzDDGyPkXU,94.150,94.290,not
jUzDDGyPkXU,94.290,94.550,always
jUzDDGyPkXU,94.550,95.170,quite
jUzDDGyPkXU,95.170,95.790,explained
jUzDDGyPkXU,95.790,96.110,You
jUzDDGyPkXU,96.110,96.290,know
jUzDDGyPkXU,96.290,96.710,like
jUzDDGyPkXU,96.710,97.390,everything
jUzDDGyPkXU,97.390,97.690,about
jUzDDGyPkXU,97.690,97.810,the
jUzDDGyPkXU,97.810,97.950,others
jUzDDGyPkXU,97.950,98.110,But
jUzDDGyPkXU,98.110,98.270,they
jUzDDGyPkXU,98.270,98.430,give
jUzDDGyPkXU,98.430,98.650,you
jUzDDGyPkXU,98.650,99.210,a
jUzDDGyPkXU,99.210,99.490,good
jUzDDGyPkXU,99.490,99.730,amount
jUzDDGyPkXU,99.730,99.870,of
jUzDDGyPkXU,99.870,100.210,information
jUzDDGyPkXU,100.210,100.510,about
jUzDDGyPkXU,100.510,100.630,them
jUzDDGyPkXU,100.630,100.770,like
jUzDDGyPkXU,100.770,101.110,enough
jUzDDGyPkXU,101.110,101.370,that
jUzDDGyPkXU,101.370,101.510,it
jUzDDGyPkXU,101.510,102.130,actually
jUzDDGyPkXU,102.130,102.810,is
jUzDDGyPkXU,102.810,102.950,a
jUzDDGyPkXU,102.950,103.130,good
jUzDDGyPkXU,103.130,103.510,reason
jUzDDGyPkXU,103.510,103.770,while
jUzDDGyPkXU,103.770,104.030,they're
jUzDDGyPkXU,104.030,104.310,why
jUzDDGyPkXU,104.310,104.530,they're
jUzDDGyPkXU,104.530,104.910,attacking
jUzDDGyPkXU,104.910,105.290,And
jUzDDGyPkXU,105.290,105.530,it
jUzDDGyPkXU,105.530,106.170,keeps
jUzDDGyPkXU,106.170,106.490,your
jUzDDGyPkXU,106.490,106.830,interest
jUzDDGyPkXU,106.830,107.510,in
jUzDDGyPkXU,107.510,107.650,the
jUzDDGyPkXU,107.650,108.030,action
jUzDDGyPkXU,108.030,108.450,scenes
jUzDDGyPkXU,108.450,108.670,at
jUzDDGyPkXU,108.670,108.910,least
jUzDDGyPkXU,108.910,109.210,during
jUzDDGyPkXU,109.210,109.450,this
jUzDDGyPkXU,109.450,109.810,movie
jUzDDGyPkXU,111.420,112.080,So
jUzDDGyPkXU,112.080,112.680,and
jUzDDGyPkXU,112.680,112.860,now
jUzDDGyPkXU,112.860,113.000,we
jUzDDGyPkXU,113.000,113.160,get
jUzDDGyPkXU,113.160,113.440,to
jUzDDGyPkXU,113.440,113.800,what's
jUzDDGyPkXU,113.800,114.160,bad
jUzDDGyPkXU,114.160,114.420,about
jUzDDGyPkXU,114.420,114.640,this
jUzDDGyPkXU,114.640,115.080,movie
jUzDDGyPkXU,115.660,116.160,the
jUzDDGyPkXU,116.160,116.700,dialogue
jUzDDGyPkXU,116.700,117.380,is
jUzDDGyPkXU,117.900,118.360,Terrible
jUzDDGyPkXU,118.360,119.040,there
jUzDDGyPkXU,119.040,119.400,is
jUzDDGyPkXU,119.400,120.220,no
jUzDDGyPkXU,120.220,120.820,good
jUzDDGyPkXU,120.820,121.320,dialogue
jUzDDGyPkXU,121.320,121.720,nothing
jUzDDGyPkXU,121.720,121.920,in
jUzDDGyPkXU,121.920,122.100,this
jUzDDGyPkXU,122.100,122.420,movie
jUzDDGyPkXU,122.420,122.740,is
jUzDDGyPkXU,122.740,123.260,cleverly
jUzDDGyPkXU,123.260,123.600,written
jUzDDGyPkXU,123.600,124.480,Everything
jUzDDGyPkXU,124.480,124.740,they
jUzDDGyPkXU,124.740,125.020,say
jUzDDGyPkXU,125.020,125.260,just
jUzDDGyPkXU,125.260,125.640,sounds
jUzDDGyPkXU,125.640,126.280,so
jUzDDGyPkXU,126.280,126.880,fucking
jUzDDGyPkXU,126.880,127.440,stupid
jUzDDGyPkXU,127.440,128.200,the
jUzDDGyPkXU,128.200,128.760,only
jUzDDGyPkXU,128.760,129.440,actor
jUzDDGyPkXU,129.440,129.700,who?
jUzDDGyPkXU,130.120,130.480,Can
jUzDDGyPkXU,130.480,130.820,really
jUzDDGyPkXU,130.820,131.060,sell
jUzDDGyPkXU,131.060,131.220,their
jUzDDGyPkXU,131.220,131.480,lines
jUzDDGyPkXU,131.480,131.700,is
jUzDDGyPkXU,131.700,131.880,Aaron
jUzDDGyPkXU,131.880,132.220,Eckhart
jUzDDGyPkXU,132.220,132.420,there
jUzDDGyPkXU,132.420,132.520,are
jUzDDGyPkXU,132.520,132.780,moments
jUzDDGyPkXU,132.780,133.080,where
jUzDDGyPkXU,133.080,133.500,he
jUzDDGyPkXU,133.500,133.740,says
jUzDDGyPkXU,133.740,134.020,something
jUzDDGyPkXU,134.020,134.180,you're
jUzDDGyPkXU,134.180,134.520,like
jUzDDGyPkXU,134.520,134.940,that
jUzDDGyPkXU,134.940,135.060,Just
jUzDDGyPkXU,135.060,135.340,sounded
jUzDDGyPkXU,135.340,135.760,dumb
jUzDDGyPkXU,135.760,136.060,as
jUzDDGyPkXU,136.060,136.620,"hell,"
jUzDDGyPkXU,136.700,137.180,but
jUzDDGyPkXU,137.180,137.480,he
jUzDDGyPkXU,137.480,137.860,totally
jUzDDGyPkXU,137.860,138.240,sells
jUzDDGyPkXU,138.240,138.480,it
jUzDDGyPkXU,138.480,139.000,just
jUzDDGyPkXU,139.000,139.180,to
jUzDDGyPkXU,139.180,139.280,put
jUzDDGyPkXU,139.280,139.440,this
jUzDDGyPkXU,139.440,139.560,in
jUzDDGyPkXU,139.560,140.000,perspective
jUzDDGyPkXU,140.000,140.840,The
jUzDDGyPkXU,140.840,141.100,last
jUzDDGyPkXU,141.100,141.400,line
jUzDDGyPkXU,141.400,141.500,in
jUzDDGyPkXU,141.500,141.560,the
jUzDDGyPkXU,141.560,141.840,movie
jUzDDGyPkXU,141.840,142.420,goes
jUzDDGyPkXU,142.420,142.640,like
jUzDDGyPkXU,142.640,143.280,this
jUzDDGyPkXU,143.280,143.860,Internet
jUzDDGyPkXU,143.860,144.300,card
jUzDDGyPkXU,144.300,144.660,gets
jUzDDGyPkXU,144.660,144.880,asked
jUzDDGyPkXU,144.880,145.180,something
jUzDDGyPkXU,145.180,145.320,in
jUzDDGyPkXU,145.320,145.540,turns.
jUzDDGyPkXU,145.540,145.760,He's
jUzDDGyPkXU,145.760,146.240,like
jUzDDGyPkXU,146.750,147.490,We've
jUzDDGyPkXU,147.490,147.810,already
jUzDDGyPkXU,147.810,148.450,had
jUzDDGyPkXU,149.500,150.460,That's
jUzDDGyPkXU,150.460,150.560,his
jUzDDGyPkXU,150.560,150.820,last
jUzDDGyPkXU,150.820,151.140,line
jUzDDGyPkXU,151.140,151.560,like
jUzDDGyPkXU,151.560,152.000,I
jUzDDGyPkXU,152.000,152.080,mean
jUzDDGyPkXU,152.080,152.240,I'm
jUzDDGyPkXU,152.240,152.320,an
jUzDDGyPkXU,152.320,152.560,"actor,"
jUzDDGyPkXU,152.560,152.800,but
jUzDDGyPkXU,152.800,153.020,I
jUzDDGyPkXU,153.020,153.200,kind
jUzDDGyPkXU,153.200,153.300,of
jUzDDGyPkXU,153.300,153.400,would
jUzDDGyPkXU,153.400,153.460,have
jUzDDGyPkXU,153.460,153.620,read
jUzDDGyPkXU,153.620,153.760,that
jUzDDGyPkXU,153.760,153.920,been
jUzDDGyPkXU,153.920,154.260,like
jUzDDGyPkXU,154.260,154.900,hmm
jUzDDGyPkXU,154.900,155.360,I
jUzDDGyPkXU,155.360,155.660,mean
jUzDDGyPkXU,155.660,156.240,Schwarzenegger
jUzDDGyPkXU,156.240,156.640,never
jUzDDGyPkXU,156.640,156.920,said
jUzDDGyPkXU,156.920,157.240,anything
jUzDDGyPkXU,157.240,157.500,really
jUzDDGyPkXU,157.500,157.720,that
jUzDDGyPkXU,157.720,158.320,badass
jUzDDGyPkXU,158.320,158.560,in
jUzDDGyPkXU,158.560,158.760,his
jUzDDGyPkXU,158.760,159.120,"movies,"
jUzDDGyPkXU,159.120,159.420,but
jUzDDGyPkXU,159.420,159.860,alright
jUzDDGyPkXU,159.860,160.680,and
jUzDDGyPkXU,160.680,160.980,moving
jUzDDGyPkXU,160.980,161.400,on
jUzDDGyPkXU,161.400,162.260,There's
jUzDDGyPkXU,162.260,162.480,no
jUzDDGyPkXU,162.480,162.860,character
jUzDDGyPkXU,162.860,163.320,development
jUzDDGyPkXU,163.320,163.560,in
jUzDDGyPkXU,163.560,163.700,this
jUzDDGyPkXU,163.700,163.980,movie
jUzDDGyPkXU,163.980,164.360,none
jUzDDGyPkXU,164.360,164.660,the
jUzDDGyPkXU,164.660,165.060,characters
jUzDDGyPkXU,165.060,165.280,They
jUzDDGyPkXU,165.280,165.600,try
jUzDDGyPkXU,165.600,165.760,to
jUzDDGyPkXU,165.760,166.020,show
jUzDDGyPkXU,166.020,166.160,a
jUzDDGyPkXU,166.160,166.300,little
jUzDDGyPkXU,166.300,166.600,something
jUzDDGyPkXU,166.600,166.920,for
jUzDDGyPkXU,166.920,167.120,them
jUzDDGyPkXU,167.120,167.540,and
jUzDDGyPkXU,167.540,167.760,people
jUzDDGyPkXU,167.760,167.880,would
jUzDDGyPkXU,167.880,168.080,tell
jUzDDGyPkXU,168.080,168.240,me
jUzDDGyPkXU,168.240,168.420,that
jUzDDGyPkXU,168.420,168.620,this
jUzDDGyPkXU,168.620,168.780,is
jUzDDGyPkXU,168.780,168.920,in
jUzDDGyPkXU,168.920,169.040,that
jUzDDGyPkXU,169.040,169.180,kind
jUzDDGyPkXU,169.180,169.280,of
jUzDDGyPkXU,169.280,169.400,movie
jUzDDGyPkXU,169.400,169.580,where
jUzDDGyPkXU,169.580,169.760,they're
jUzDDGyPkXU,169.760,170.060,developing
jUzDDGyPkXU,170.060,170.480,characters
jUzDDGyPkXU,170.480,170.920,"Well,"
jUzDDGyPkXU,170.920,171.240,I
jUzDDGyPkXU,171.240,171.360,can
jUzDDGyPkXU,171.360,171.480,tell
jUzDDGyPkXU,171.480,171.540,you
jUzDDGyPkXU,171.540,171.680,right
jUzDDGyPkXU,171.680,171.860,now
jUzDDGyPkXU,171.860,172.100,I
jUzDDGyPkXU,172.100,172.220,don't
jUzDDGyPkXU,172.220,172.440,remember
jUzDDGyPkXU,172.440,172.620,the
jUzDDGyPkXU,172.620,172.820,names
jUzDDGyPkXU,172.820,172.960,of
jUzDDGyPkXU,172.960,173.200,any
jUzDDGyPkXU,173.200,173.720,characters
jUzDDGyPkXU,173.720,174.240,none
jUzDDGyPkXU,174.240,174.380,of
jUzDDGyPkXU,174.380,174.500,them
jUzDDGyPkXU,174.500,174.620,were
jUzDDGyPkXU,174.620,175.020,memorable
jUzDDGyPkXU,175.020,175.560,and
jUzDDGyPkXU,175.560,176.100,they
jUzDDGyPkXU,176.100,176.360,were
jUzDDGyPkXU,176.360,176.700,all
jUzDDGyPkXU,176.700,177.060,just
jUzDDGyPkXU,177.060,177.620,really
jUzDDGyPkXU,177.620,178.100,bland
jUzDDGyPkXU,178.100,178.480,and
jUzDDGyPkXU,178.480,179.300,forgettable
jUzDDGyPkXU,179.300,179.540,and
jUzDDGyPkXU,180.700,181.180,One
jUzDDGyPkXU,181.180,181.660,another
jUzDDGyPkXU,181.660,182.140,big
jUzDDGyPkXU,182.140,182.420,problem
jUzDDGyPkXU,182.420,182.580,with
jUzDDGyPkXU,182.580,182.720,this
jUzDDGyPkXU,182.720,183.000,movie.
jUzDDGyPkXU,183.140,183.620,It's
jUzDDGyPkXU,183.620,183.840,two
jUzDDGyPkXU,183.840,184.140,hours
jUzDDGyPkXU,184.140,184.500,"long,"
jUzDDGyPkXU,184.500,184.960,okay?
jUzDDGyPkXU,185.860,186.120,At
jUzDDGyPkXU,186.120,186.380,around
jUzDDGyPkXU,186.380,186.780,right
jUzDDGyPkXU,186.780,187.020,before
jUzDDGyPkXU,187.020,187.160,the
jUzDDGyPkXU,187.160,187.360,third
jUzDDGyPkXU,187.360,187.580,act
jUzDDGyPkXU,187.580,187.740,and
jUzDDGyPkXU,187.740,187.840,it
jUzDDGyPkXU,187.840,188.080,really
jUzDDGyPkXU,188.080,188.380,gets
jUzDDGyPkXU,188.380,188.760,action
jUzDDGyPkXU,188.760,189.100,-packed
jUzDDGyPkXU,189.100,189.800,There's
jUzDDGyPkXU,189.800,190.000,like
jUzDDGyPkXU,190.000,190.180,a
jUzDDGyPkXU,190.180,190.580,20
jUzDDGyPkXU,190.580,190.760,-minute
jUzDDGyPkXU,190.760,191.180,scene
jUzDDGyPkXU,191.180,191.640,where
jUzDDGyPkXU,191.640,192.380,it's
jUzDDGyPkXU,192.380,193.080,so
jUzDDGyPkXU,193.080,193.740,boring
jUzDDGyPkXU,193.740,194.140,And
jUzDDGyPkXU,194.140,194.300,they're
jUzDDGyPkXU,194.300,194.540,just
jUzDDGyPkXU,194.540,194.980,talking
jUzDDGyPkXU,194.980,195.280,about
jUzDDGyPkXU,195.280,195.580,just
jUzDDGyPkXU,195.580,195.820,the
jUzDDGyPkXU,195.820,196.400,dumbest
jUzDDGyPkXU,196.400,196.720,things
jUzDDGyPkXU,196.720,197.380,And
jUzDDGyPkXU,197.380,197.520,you're
jUzDDGyPkXU,197.520,197.720,like
jUzDDGyPkXU,197.720,197.880,you
jUzDDGyPkXU,197.880,198.060,need
jUzDDGyPkXU,198.060,198.220,to
jUzDDGyPkXU,198.220,198.420,just
jUzDDGyPkXU,198.420,198.720,get
jUzDDGyPkXU,198.720,198.900,the
jUzDDGyPkXU,198.900,199.320,fuck
jUzDDGyPkXU,199.320,199.620,back
jUzDDGyPkXU,199.620,199.840,out
jUzDDGyPkXU,199.840,200.000,there
jUzDDGyPkXU,200.000,200.120,and
jUzDDGyPkXU,200.120,200.360,start
jUzDDGyPkXU,200.360,200.700,blowing
jUzDDGyPkXU,200.700,201.080,things
jUzDDGyPkXU,201.080,201.340,up
jUzDDGyPkXU,201.340,201.880,because
jUzDDGyPkXU,201.880,202.100,I'm
jUzDDGyPkXU,202.100,202.260,about
jUzDDGyPkXU,202.260,202.420,to
jUzDDGyPkXU,202.420,202.620,fall
jUzDDGyPkXU,202.620,203.000,asleep
jUzDDGyPkXU,203.000,203.800,And
jUzDDGyPkXU,203.800,204.660,I
jUzDDGyPkXU,204.660,204.820,mean
jUzDDGyPkXU,204.820,205.560,don't
jUzDDGyPkXU,205.560,205.680,get
jUzDDGyPkXU,205.680,205.820,me
jUzDDGyPkXU,205.820,206.000,wrong
jUzDDGyPkXU,206.000,206.180,when
jUzDDGyPkXU,206.180,206.320,the
jUzDDGyPkXU,206.320,206.680,action
jUzDDGyPkXU,206.680,207.120,happens
jUzDDGyPkXU,207.120,207.460,It
jUzDDGyPkXU,207.460,207.660,is
jUzDDGyPkXU,207.660,208.040,really
jUzDDGyPkXU,208.040,208.440,"cool,"
jUzDDGyPkXU,208.440,208.680,and
jUzDDGyPkXU,208.680,208.800,it
jUzDDGyPkXU,208.800,208.960,is
jUzDDGyPkXU,208.960,209.280,really
jUzDDGyPkXU,209.280,209.660,clever
jUzDDGyPkXU,209.660,209.880,at
jUzDDGyPkXU,209.880,210.100,certain
jUzDDGyPkXU,210.100,210.400,points
jUzDDGyPkXU,210.400,210.540,with
jUzDDGyPkXU,210.540,210.660,the
jUzDDGyPkXU,210.660,211.020,action
jUzDDGyPkXU,211.020,211.540,but
jUzDDGyPkXU,211.540,212.120,just
jUzDDGyPkXU,212.120,213.000,it
jUzDDGyPkXU,213.000,213.140,just
