id,start,end,word
Ci-AH39fi3Y,19.480,19.680,back
Ci-AH39fi3Y,19.680,19.820,and
Ci-AH39fi3Y,19.820,19.960,watch
Ci-AH39fi3Y,19.960,20.200,the
Ci-AH39fi3Y,20.200,20.500,spoilers.
Ci-AH39fi3Y,20.920,21.160,Also
Ci-AH39fi3Y,21.160,21.360,be
Ci-AH39fi3Y,21.360,21.640,very
Ci-AH39fi3Y,21.640,21.860,wary
Ci-AH39fi3Y,21.860,22.200,of
Ci-AH39fi3Y,22.200,22.360,the
Ci-AH39fi3Y,22.360,22.680,comments
Ci-AH39fi3Y,22.680,23.080,underneath
Ci-AH39fi3Y,23.080,23.300,the
Ci-AH39fi3Y,23.300,23.540,"video,"
Ci-AH39fi3Y,23.660,23.840,I
Ci-AH39fi3Y,23.840,23.980,would
Ci-AH39fi3Y,23.980,24.280,suggest
Ci-AH39fi3Y,24.280,24.460,that
Ci-AH39fi3Y,24.460,24.540,if
Ci-AH39fi3Y,24.540,24.620,you
Ci-AH39fi3Y,24.620,24.820,haven't
Ci-AH39fi3Y,24.820,25.000,seen
Ci-AH39fi3Y,25.000,25.200,Saw
Ci-AH39fi3Y,25.200,25.420,5
Ci-AH39fi3Y,25.420,25.600,you
Ci-AH39fi3Y,25.600,25.860,shouldn't
Ci-AH39fi3Y,25.860,26.000,go
Ci-AH39fi3Y,26.000,26.120,to
Ci-AH39fi3Y,26.120,26.200,the
Ci-AH39fi3Y,26.200,26.480,comments
Ci-AH39fi3Y,26.480,26.820,because
Ci-AH39fi3Y,26.820,27.080,people
Ci-AH39fi3Y,27.080,27.240,are
Ci-AH39fi3Y,27.240,27.380,going
Ci-AH39fi3Y,27.380,27.560,to
Ci-AH39fi3Y,27.560,27.680,be
Ci-AH39fi3Y,27.680,28.060,commenting
Ci-AH39fi3Y,28.060,28.500,about
Ci-AH39fi3Y,28.500,28.700,the
Ci-AH39fi3Y,28.700,28.920,ending
Ci-AH39fi3Y,28.920,29.080,and
Ci-AH39fi3Y,29.080,29.280,"stuff,"
Ci-AH39fi3Y,29.780,30.060,so
Ci-AH39fi3Y,30.060,30.240,if
Ci-AH39fi3Y,30.240,30.360,you
Ci-AH39fi3Y,30.360,30.600,haven't
Ci-AH39fi3Y,30.600,30.880,seen
Ci-AH39fi3Y,30.880,30.960,Saw
Ci-AH39fi3Y,30.960,31.160,5
Ci-AH39fi3Y,31.160,31.400,don't
Ci-AH39fi3Y,31.400,31.520,check
Ci-AH39fi3Y,31.520,31.680,out
Ci-AH39fi3Y,31.680,31.780,the
Ci-AH39fi3Y,31.780,32.040,comments
Ci-AH39fi3Y,32.040,32.220,on
Ci-AH39fi3Y,32.220,32.360,this
Ci-AH39fi3Y,32.360,32.620,video
Ci-AH39fi3Y,32.620,32.920,either.
Ci-AH39fi3Y,33.480,33.520,So
Ci-AH39fi3Y,33.520,33.720,hopefully
Ci-AH39fi3Y,33.720,33.900,you
Ci-AH39fi3Y,33.900,34.060,got
Ci-AH39fi3Y,34.060,34.200,all
Ci-AH39fi3Y,34.200,34.380,"that,"
Ci-AH39fi3Y,34.500,34.540,now
Ci-AH39fi3Y,34.540,34.720,let's
Ci-AH39fi3Y,34.720,34.840,talk
Ci-AH39fi3Y,34.840,35.100,about
Ci-AH39fi3Y,35.100,35.260,Saw
Ci-AH39fi3Y,35.260,35.620,5.
Ci-AH39fi3Y,36.020,36.100,Now
Ci-AH39fi3Y,36.100,36.220,some
Ci-AH39fi3Y,36.220,36.340,of
Ci-AH39fi3Y,36.340,36.420,you
Ci-AH39fi3Y,36.420,36.560,might
Ci-AH39fi3Y,36.560,36.740,not
Ci-AH39fi3Y,36.740,36.920,know
Ci-AH39fi3Y,36.920,37.080,"this,"
Ci-AH39fi3Y,37.220,37.300,but
Ci-AH39fi3Y,37.300,37.520,I
Ci-AH39fi3Y,37.520,37.720,was
Ci-AH39fi3Y,37.720,38.100,extremely
Ci-AH39fi3Y,38.100,38.520,excited
Ci-AH39fi3Y,38.520,38.820,about
Ci-AH39fi3Y,38.820,39.060,Saw
Ci-AH39fi3Y,39.060,39.440,5.
Ci-AH39fi3Y,39.700,39.920,"Okay,"
Ci-AH39fi3Y,40.100,40.240,all
Ci-AH39fi3Y,40.240,40.360,of
Ci-AH39fi3Y,40.360,40.460,you
Ci-AH39fi3Y,40.460,40.580,knew
Ci-AH39fi3Y,40.580,40.840,"that,"
Ci-AH39fi3Y,40.860,41.160,obviously.
Ci-AH39fi3Y,41.680,42.060,So
Ci-AH39fi3Y,42.060,42.460,I
Ci-AH39fi3Y,42.460,42.680,"was,"
Ci-AH39fi3Y,42.680,43.060,you
Ci-AH39fi3Y,43.060,43.200,"know,"
Ci-AH39fi3Y,43.380,43.560,really
Ci-AH39fi3Y,43.560,43.920,hyped
Ci-AH39fi3Y,43.920,44.060,up
Ci-AH39fi3Y,44.060,44.200,and
Ci-AH39fi3Y,44.200,44.480,excited
Ci-AH39fi3Y,44.480,44.680,to
Ci-AH39fi3Y,44.680,44.840,see
Ci-AH39fi3Y,44.840,44.980,"it,"
Ci-AH39fi3Y,45.220,45.420,and
Ci-AH39fi3Y,45.420,45.580,I
Ci-AH39fi3Y,45.580,45.700,have
Ci-AH39fi3Y,45.700,45.840,to
Ci-AH39fi3Y,45.840,46.000,say
Ci-AH39fi3Y,46.000,46.080,that
Ci-AH39fi3Y,46.080,46.140,it
Ci-AH39fi3Y,46.140,46.280,was
Ci-AH39fi3Y,46.280,46.560,definitely
Ci-AH39fi3Y,46.560,46.840,better
Ci-AH39fi3Y,46.840,47.040,than
Ci-AH39fi3Y,47.040,47.280,Saw
Ci-AH39fi3Y,47.280,47.640,"4,"
Ci-AH39fi3Y,48.000,48.300,not
Ci-AH39fi3Y,48.300,48.720,exactly
Ci-AH39fi3Y,48.720,48.980,what
Ci-AH39fi3Y,48.980,49.080,I
Ci-AH39fi3Y,49.080,49.160,was
Ci-AH39fi3Y,49.160,49.560,"expecting,"
Ci-AH39fi3Y,50.020,50.360,but
Ci-AH39fi3Y,50.360,50.560,it
Ci-AH39fi3Y,50.560,50.680,was
Ci-AH39fi3Y,50.680,50.960,still
Ci-AH39fi3Y,50.960,51.360,really
Ci-AH39fi3Y,51.360,51.540,really
Ci-AH39fi3Y,51.540,51.800,really
Ci-AH39fi3Y,51.800,51.980,good
Ci-AH39fi3Y,51.980,52.460,and
Ci-AH39fi3Y,52.460,53.240,it's
Ci-AH39fi3Y,53.240,53.320,just
Ci-AH39fi3Y,53.320,53.500,made
Ci-AH39fi3Y,53.500,53.700,me
Ci-AH39fi3Y,53.700,54.080,really
Ci-AH39fi3Y,54.080,54.300,really
Ci-AH39fi3Y,54.300,54.620,excited
Ci-AH39fi3Y,54.620,54.880,for
Ci-AH39fi3Y,54.880,55.040,Saw
Ci-AH39fi3Y,55.040,55.300,6.
Ci-AH39fi3Y,55.820,56.000,Now
Ci-AH39fi3Y,56.000,56.100,there
Ci-AH39fi3Y,56.100,56.260,were
Ci-AH39fi3Y,56.260,56.440,two
Ci-AH39fi3Y,56.440,56.780,plots
Ci-AH39fi3Y,56.780,57.040,going
Ci-AH39fi3Y,57.040,57.240,on
Ci-AH39fi3Y,57.240,57.340,in
Ci-AH39fi3Y,57.340,57.480,this
Ci-AH39fi3Y,57.480,57.760,"movie,"
Ci-AH39fi3Y,57.860,58.020,one
Ci-AH39fi3Y,58.020,58.120,of
Ci-AH39fi3Y,58.120,58.260,them
Ci-AH39fi3Y,58.260,58.460,was
Ci-AH39fi3Y,58.460,58.760,great
Ci-AH39fi3Y,58.760,59.140,and
Ci-AH39fi3Y,59.140,59.220,the
Ci-AH39fi3Y,59.220,59.360,other
Ci-AH39fi3Y,59.360,59.520,one
Ci-AH39fi3Y,59.520,59.700,was
Ci-AH39fi3Y,59.700,60.060,completely
Ci-AH39fi3Y,60.060,60.660,irrelevant
Ci-AH39fi3Y,60.660,60.920,as
Ci-AH39fi3Y,60.920,61.120,far
Ci-AH39fi3Y,61.120,61.240,as
Ci-AH39fi3Y,61.240,61.380,I
Ci-AH39fi3Y,61.380,61.500,can
Ci-AH39fi3Y,61.500,61.780,tell.
Ci-AH39fi3Y,62.160,62.300,The
Ci-AH39fi3Y,62.300,62.520,great
Ci-AH39fi3Y,62.520,62.740,plot
Ci-AH39fi3Y,62.740,62.940,was
Ci-AH39fi3Y,62.940,63.200,with
Ci-AH39fi3Y,63.200,63.520,Hoffman
Ci-AH39fi3Y,63.520,63.860,tying
Ci-AH39fi3Y,63.860,64.060,up
Ci-AH39fi3Y,64.060,64.220,all
Ci-AH39fi3Y,64.220,64.380,his
Ci-AH39fi3Y,64.380,64.520,loose
Ci-AH39fi3Y,64.520,64.740,ends
Ci-AH39fi3Y,64.740,64.880,and
Ci-AH39fi3Y,64.880,65.100,"stuff,"
Ci-AH39fi3Y,65.340,65.520,and
Ci-AH39fi3Y,65.520,65.620,the
Ci-AH39fi3Y,65.620,65.960,irrelevant
Ci-AH39fi3Y,65.960,66.300,plot
Ci-AH39fi3Y,66.300,66.460,was
Ci-AH39fi3Y,66.460,66.700,with
Ci-AH39fi3Y,66.700,66.900,five
Ci-AH39fi3Y,66.900,67.240,random
Ci-AH39fi3Y,67.240,67.680,"strangers,"
Ci-AH39fi3Y,67.940,68.080,kind
Ci-AH39fi3Y,68.080,68.180,of
Ci-AH39fi3Y,68.180,68.320,like
Ci-AH39fi3Y,68.320,68.460,in
Ci-AH39fi3Y,68.460,68.640,Saw
Ci-AH39fi3Y,68.640,68.940,"2,"
Ci-AH39fi3Y,69.260,69.560,"who,"
Ci-AH39fi3Y,69.700,70.160,you
Ci-AH39fi3Y,70.160,70.280,"know,"
Ci-AH39fi3Y,70.300,70.480,have
Ci-AH39fi3Y,70.480,70.580,to
Ci-AH39fi3Y,70.580,70.720,go
Ci-AH39fi3Y,70.720,70.840,through
Ci-AH39fi3Y,70.840,71.000,these
Ci-AH39fi3Y,71.000,71.240,traps
Ci-AH39fi3Y,71.240,71.440,and
Ci-AH39fi3Y,71.440,71.660,"stuff,"
Ci-AH39fi3Y,71.920,72.140,but
Ci-AH39fi3Y,72.140,72.680,I
Ci-AH39fi3Y,72.680,73.280,totally
Ci-AH39fi3Y,73.280,73.700,missed
Ci-AH39fi3Y,73.700,74.080,how
Ci-AH39fi3Y,74.080,74.220,it
Ci-AH39fi3Y,74.220,74.460,tied
Ci-AH39fi3Y,74.460,74.680,into
Ci-AH39fi3Y,74.680,74.840,the
Ci-AH39fi3Y,74.840,75.020,movie
Ci-AH39fi3Y,75.020,75.160,at
Ci-AH39fi3Y,75.160,75.460,"all,"
Ci-AH39fi3Y,75.800,76.060,and
Ci-AH39fi3Y,76.060,76.260,I'm
Ci-AH39fi3Y,76.260,76.380,pretty
Ci-AH39fi3Y,76.380,76.580,sure
Ci-AH39fi3Y,76.580,76.780,that's
Ci-AH39fi3Y,76.780,77.100,because
Ci-AH39fi3Y,77.100,77.440,it
Ci-AH39fi3Y,77.440,77.860,didn't
Ci-AH39fi3Y,77.860,78.020,tie
Ci-AH39fi3Y,78.020,78.180,into
Ci-AH39fi3Y,78.180,78.300,the
Ci-AH39fi3Y,78.300,78.500,movie
Ci-AH39fi3Y,78.500,78.620,at
Ci-AH39fi3Y,78.620,78.820,"all,"
Ci-AH39fi3Y,78.880,79.140,so
Ci-AH39fi3Y,79.140,79.520,that
Ci-AH39fi3Y,79.520,79.640,was
Ci-AH39fi3Y,79.640,79.940,really
Ci-AH39fi3Y,79.940,80.260,bizarre
Ci-AH39fi3Y,80.260,80.520,and
Ci-AH39fi3Y,80.520,80.620,I
Ci-AH39fi3Y,80.620,80.900,didn't
Ci-AH39fi3Y,80.900,81.040,care
Ci-AH39fi3Y,81.040,81.240,about
Ci-AH39fi3Y,81.240,81.380,the
Ci-AH39fi3Y,81.380,81.720,characters
Ci-AH39fi3Y,81.720,81.940,at
Ci-AH39fi3Y,81.940,82.160,all
Ci-AH39fi3Y,82.160,82.420,because
Ci-AH39fi3Y,82.420,82.620,they
Ci-AH39fi3Y,82.620,82.960,"weren't,"
Ci-AH39fi3Y,82.960,83.100,you
Ci-AH39fi3Y,83.100,83.300,"know,"
Ci-AH39fi3Y,83.300,83.540,introduced
Ci-AH39fi3Y,83.540,83.820,well
Ci-AH39fi3Y,83.820,84.060,"really,"
Ci-AH39fi3Y,84.540,84.820,so
Ci-AH39fi3Y,84.820,84.980,it
Ci-AH39fi3Y,84.980,85.080,was
Ci-AH39fi3Y,85.080,85.200,just
Ci-AH39fi3Y,85.200,85.480,really
Ci-AH39fi3Y,85.480,85.640,really
Ci-AH39fi3Y,85.640,86.020,"strange,"
Ci-AH39fi3Y,86.440,86.760,but
Ci-AH39fi3Y,86.760,87.260,luckily
Ci-AH39fi3Y,87.900,88.340,Hoffman's
Ci-AH39fi3Y,88.340,88.780,story
Ci-AH39fi3Y,88.780,90.020,was
Ci-AH39fi3Y,90.020,90.560,really
Ci-AH39fi3Y,90.560,90.920,really
Ci-AH39fi3Y,90.920,91.260,really
Ci-AH39fi3Y,91.260,91.640,awesome
Ci-AH39fi3Y,91.640,92.460,and
Ci-AH39fi3Y,92.460,93.000,totally
Ci-AH39fi3Y,93.000,93.260,made
Ci-AH39fi3Y,93.260,93.420,up
Ci-AH39fi3Y,93.420,93.600,for
Ci-AH39fi3Y,93.600,93.840,"that,"
Ci-AH39fi3Y,93.980,94.080,so
Ci-AH39fi3Y,94.080,94.280,that's
Ci-AH39fi3Y,94.280,94.540,okay.
Ci-AH39fi3Y,95.220,95.340,Of
Ci-AH39fi3Y,95.340,95.480,"course,"
Ci-AH39fi3Y,95.600,95.660,as
Ci-AH39fi3Y,95.660,95.880,everyone
Ci-AH39fi3Y,95.880,96.180,"knows,"
Ci-AH39fi3Y,96.320,96.380,the
Ci-AH39fi3Y,96.380,96.760,tagline
Ci-AH39fi3Y,96.760,97.020,of
Ci-AH39fi3Y,97.020,97.080,Saw
Ci-AH39fi3Y,97.080,97.340,5
Ci-AH39fi3Y,97.340,97.560,"was,"
Ci-AH39fi3Y,97.680,97.700,you
Ci-AH39fi3Y,97.700,97.920,won't
Ci-AH39fi3Y,97.920,98.060,believe
Ci-AH39fi3Y,98.060,98.260,how
Ci-AH39fi3Y,98.260,98.380,it
Ci-AH39fi3Y,98.380,98.660,"ends,"
Ci-AH39fi3Y,99.000,99.380,and
Ci-AH39fi3Y,99.380,99.640,I
Ci-AH39fi3Y,99.640,99.840,guess
Ci-AH39fi3Y,99.840,100.440,that's
Ci-AH39fi3Y,100.440,100.540,sort
Ci-AH39fi3Y,100.540,100.700,of
Ci-AH39fi3Y,100.700,100.920,true
Ci-AH39fi3Y,100.920,101.260,because
Ci-AH39fi3Y,101.260,101.440,I
Ci-AH39fi3Y,101.440,101.700,sure
Ci-AH39fi3Y,101.700,101.900,didn't
Ci-AH39fi3Y,101.900,102.040,see
Ci-AH39fi3Y,102.040,102.160,the
Ci-AH39fi3Y,102.160,102.280,end
Ci-AH39fi3Y,102.280,102.540,"coming,"
Ci-AH39fi3Y,102.640,102.720,I'm
Ci-AH39fi3Y,102.720,102.840,not
Ci-AH39fi3Y,102.840,102.980,gonna
Ci-AH39fi3Y,102.980,103.220,spoil
Ci-AH39fi3Y,103.220,103.420,"it,"
Ci-AH39fi3Y,103.440,103.540,don't
Ci-AH39fi3Y,103.540,103.760,"worry,"
Ci-AH39fi3Y,104.180,104.420,but
Ci-AH39fi3Y,104.420,104.960,the
Ci-AH39fi3Y,104.960,105.320,end
Ci-AH39fi3Y,105.320,105.980,was
Ci-AH39fi3Y,105.980,106.500,"really,"
Ci-AH39fi3Y,107.080,107.220,you
Ci-AH39fi3Y,107.220,107.400,"know,"
Ci-AH39fi3Y,107.900,108.080,the
Ci-AH39fi3Y,108.080,108.280,Saw
Ci-AH39fi3Y,108.280,108.500,movies
Ci-AH39fi3Y,108.500,108.660,are
Ci-AH39fi3Y,108.660,108.800,known
Ci-AH39fi3Y,108.800,108.980,for
Ci-AH39fi3Y,108.980,109.120,their
Ci-AH39fi3Y,109.120,109.320,big
Ci-AH39fi3Y,109.320,109.560,twist
Ci-AH39fi3Y,109.560,109.860,endings
Ci-AH39fi3Y,109.860,110.040,and
Ci-AH39fi3Y,110.040,110.260,"stuff,"
Ci-AH39fi3Y,110.420,110.680,but
Ci-AH39fi3Y,110.680,110.820,I
Ci-AH39fi3Y,110.820,110.940,thought
Ci-AH39fi3Y,110.940,111.080,that
Ci-AH39fi3Y,111.080,111.200,the
Ci-AH39fi3Y,111.200,111.360,best
Ci-AH39fi3Y,111.360,111.660,part
Ci-AH39fi3Y,111.660,111.900,of
Ci-AH39fi3Y,111.900,111.960,Saw
Ci-AH39fi3Y,111.960,112.280,5
Ci-AH39fi3Y,112.280,112.600,was
Ci-AH39fi3Y,112.600,112.820,the
Ci-AH39fi3Y,112.820,113.360,"storyline,"
Ci-AH39fi3Y,113.780,113.980,like
Ci-AH39fi3Y,113.980,114.100,in
Ci-AH39fi3Y,114.100,114.400,"general,"
Ci-AH39fi3Y,114.500,114.720,everything
Ci-AH39fi3Y,114.720,114.940,leading
Ci-AH39fi3Y,114.940,115.160,up
Ci-AH39fi3Y,115.160,115.260,to
Ci-AH39fi3Y,115.260,115.360,the
Ci-AH39fi3Y,115.360,115.600,ending.
Ci-AH39fi3Y,116.000,116.140,The
Ci-AH39fi3Y,116.140,116.440,ending
Ci-AH39fi3Y,116.440,117.040,was
Ci-AH39fi3Y,117.040,117.340,"not,"
Ci-AH39fi3Y,117.340,117.680,you
Ci-AH39fi3Y,117.680,117.800,"know,"
Ci-AH39fi3Y,118.220,118.360,crazy
Ci-AH39fi3Y,118.360,118.820,shocking
Ci-AH39fi3Y,118.820,119.000,or
Ci-AH39fi3Y,119.000,119.200,anything
Ci-AH39fi3Y,119.200,119.380,like
Ci-AH39fi3Y,119.380,119.660,"usual,"
Ci-AH39fi3Y,119.800,119.820,it
Ci-AH39fi3Y,119.820,119.900,was
Ci-AH39fi3Y,119.900,120.040,not
Ci-AH39fi3Y,120.040,120.160,a
Ci-AH39fi3Y,120.160,120.340,huge
Ci-AH39fi3Y,120.340,120.680,Saw
Ci-AH39fi3Y,120.680,120.980,twist
Ci-AH39fi3Y,120.980,121.340,"moment,"
Ci-AH39fi3Y,122.720,123.060,so
Ci-AH39fi3Y,123.060,123.240,you
Ci-AH39fi3Y,123.240,123.340,"know,"
Ci-AH39fi3Y,123.360,123.440,that
Ci-AH39fi3Y,123.440,123.540,was
Ci-AH39fi3Y,123.540,123.620,a
Ci-AH39fi3Y,123.620,123.720,little
Ci-AH39fi3Y,123.720,124.100,"surprising,"
Ci-AH39fi3Y,124.220,124.300,I
Ci-AH39fi3Y,124.300,124.480,guess.
Ci-AH39fi3Y,124.860,125.080,That's
Ci-AH39fi3Y,125.080,125.180,not
Ci-AH39fi3Y,125.180,125.320,to
Ci-AH39fi3Y,125.320,125.440,say
Ci-AH39fi3Y,125.440,125.560,that
Ci-AH39fi3Y,125.560,125.660,the
Ci-AH39fi3Y,125.660,125.840,ending
Ci-AH39fi3Y,125.840,126.160,wasn't
Ci-AH39fi3Y,126.160,126.260,good
Ci-AH39fi3Y,126.260,126.500,because
Ci-AH39fi3Y,126.500,126.640,it
Ci-AH39fi3Y,126.640,126.780,really
Ci-AH39fi3Y,126.780,127.100,"was,"
Ci-AH39fi3Y,127.300,127.660,but
Ci-AH39fi3Y,127.660,127.860,it
Ci-AH39fi3Y,127.860,128.120,was
Ci-AH39fi3Y,128.120,128.360,not
Ci-AH39fi3Y,128.360,128.620,exactly
Ci-AH39fi3Y,128.620,128.800,what
Ci-AH39fi3Y,128.800,128.880,I
Ci-AH39fi3Y,128.880,128.940,was
Ci-AH39fi3Y,128.940,129.300,"expecting,"
Ci-AH39fi3Y,129.700,129.900,and
Ci-AH39fi3Y,129.900,130.500,"seriously,"
Ci-AH39fi3Y,130.820,131.000,everything
Ci-AH39fi3Y,131.000,131.240,leading
Ci-AH39fi3Y,131.240,131.460,up
Ci-AH39fi3Y,131.460,131.580,to
Ci-AH39fi3Y,131.580,131.700,the
Ci-AH39fi3Y,131.700,131.940,end
Ci-AH39fi3Y,131.940,132.460,was
Ci-AH39fi3Y,132.460,132.820,better
Ci-AH39fi3Y,132.820,133.040,than
Ci-AH39fi3Y,133.040,133.160,the
Ci-AH39fi3Y,133.160,133.440,"ending,"
Ci-AH39fi3Y,133.480,133.640,which
Ci-AH39fi3Y,133.640,133.900,is
Ci-AH39fi3Y,133.900,134.460,still
Ci-AH39fi3Y,134.460,134.720,good
Ci-AH39fi3Y,134.720,135.000,because
Ci-AH39fi3Y,135.000,135.160,the
Ci-AH39fi3Y,135.160,135.300,movie
Ci-AH39fi3Y,135.300,135.480,was
Ci-AH39fi3Y,135.480,135.680,good.
Ci-AH39fi3Y,136.340,136.420,Saw
Ci-AH39fi3Y,136.420,136.660,5
Ci-AH39fi3Y,136.660,136.880,left
Ci-AH39fi3Y,136.880,137.080,like
Ci-AH39fi3Y,137.080,137.420,no
Ci-AH39fi3Y,137.420,137.880,closure
Ci-AH39fi3Y,137.880,138.140,at
Ci-AH39fi3Y,138.140,138.340,all
Ci-AH39fi3Y,138.340,138.500,at
Ci-AH39fi3Y,138.500,138.560,the
Ci-AH39fi3Y,138.560,138.640,end
Ci-AH39fi3Y,138.640,138.840,of
Ci-AH39fi3Y,138.840,138.840,the
Ci-AH39fi3Y,138.840,138.940,"movie,"
Ci-AH39fi3Y,139.100,139.120,and
Ci-AH39fi3Y,139.120,139.260,it
Ci-AH39fi3Y,139.260,139.380,pretty
Ci-AH39fi3Y,139.380,139.580,much
Ci-AH39fi3Y,139.580,139.740,just
Ci-AH39fi3Y,139.740,139.900,left
Ci-AH39fi3Y,139.900,140.040,the
Ci-AH39fi3Y,140.040,140.160,door
Ci-AH39fi3Y,140.160,140.360,wide
Ci-AH39fi3Y,140.360,140.540,open
Ci-AH39fi3Y,140.540,140.780,for
Ci-AH39fi3Y,140.780,140.920,Saw
Ci-AH39fi3Y,140.920,141.160,"6,"
Ci-AH39fi3Y,141.280,141.440,which
Ci-AH39fi3Y,141.440,141.840,obviously
Ci-AH39fi3Y,141.840,142.140,is
Ci-AH39fi3Y,142.140,142.440,already
Ci-AH39fi3Y,142.440,143.060,scheduled
Ci-AH39fi3Y,143.060,143.320,to
Ci-AH39fi3Y,143.320,143.440,come
Ci-AH39fi3Y,143.440,143.580,out
Ci-AH39fi3Y,143.580,143.800,next
Ci-AH39fi3Y,143.800,144.080,"year,"
Ci-AH39fi3Y,144.460,144.800,so
Ci-AH39fi3Y,144.800,145.300,you
Ci-AH39fi3Y,145.300,145.400,"know,"
Ci-AH39fi3Y,145.460,145.480,we
Ci-AH39fi3Y,145.480,145.620,knew
Ci-AH39fi3Y,145.620,145.720,it
Ci-AH39fi3Y,145.720,145.820,was
Ci-AH39fi3Y,145.820,146.000,coming
Ci-AH39fi3Y,146.000,146.140,and
Ci-AH39fi3Y,146.140,146.340,"everything,"
Ci-AH39fi3Y,146.480,146.580,but
Ci-AH39fi3Y,146.580,146.860,man
Ci-AH39fi3Y,146.860,147.000,oh
