id,start,end,word
Sqr0AcuoNnk,21.000,21.280,felt
Sqr0AcuoNnk,21.280,22.040,really
Sqr0AcuoNnk,22.040,22.460,bored
Sqr0AcuoNnk,22.460,23.760,and
Sqr0AcuoNnk,23.760,24.240,there
Sqr0AcuoNnk,24.240,24.360,were
Sqr0AcuoNnk,24.360,24.660,times
Sqr0AcuoNnk,24.660,24.920,that
Sqr0AcuoNnk,24.920,25.040,I
Sqr0AcuoNnk,25.040,25.240,thought
Sqr0AcuoNnk,25.240,25.420,it
Sqr0AcuoNnk,25.420,25.560,was
Sqr0AcuoNnk,25.560,25.840,funny
Sqr0AcuoNnk,25.840,26.400,and
Sqr0AcuoNnk,26.400,26.520,there
Sqr0AcuoNnk,26.520,26.620,were
Sqr0AcuoNnk,26.620,26.800,times
Sqr0AcuoNnk,26.800,27.000,that
Sqr0AcuoNnk,27.000,27.120,I
Sqr0AcuoNnk,27.120,27.240,was
Sqr0AcuoNnk,27.240,27.420,just
Sqr0AcuoNnk,27.420,27.620,sitting
Sqr0AcuoNnk,27.620,27.920,there
Sqr0AcuoNnk,27.920,28.300,after
Sqr0AcuoNnk,28.300,28.880,they
Sqr0AcuoNnk,28.880,29.160,said
Sqr0AcuoNnk,29.160,29.460,they're
Sqr0AcuoNnk,29.460,29.720,jokes
Sqr0AcuoNnk,29.720,29.940,and
Sqr0AcuoNnk,29.940,30.060,I
Sqr0AcuoNnk,30.060,30.140,was
Sqr0AcuoNnk,30.140,30.660,"like,"
Sqr0AcuoNnk,31.570,31.890,that's
Sqr0AcuoNnk,31.890,32.130,not
Sqr0AcuoNnk,32.130,32.510,-
Sqr0AcuoNnk,32.510,32.850,nobody's
Sqr0AcuoNnk,32.850,33.150,laughing.
Sqr0AcuoNnk,33.370,33.450,That's
Sqr0AcuoNnk,33.450,33.590,not
Sqr0AcuoNnk,33.590,33.790,funny.
Sqr0AcuoNnk,34.110,34.130,I
Sqr0AcuoNnk,34.130,34.290,just
Sqr0AcuoNnk,34.290,34.610,don't
Sqr0AcuoNnk,34.610,34.730,think
Sqr0AcuoNnk,34.730,34.850,it
Sqr0AcuoNnk,34.850,34.990,was
Sqr0AcuoNnk,34.990,35.310,very
Sqr0AcuoNnk,35.310,35.710,good
Sqr0AcuoNnk,35.710,36.210,and
Sqr0AcuoNnk,36.210,36.770,this
Sqr0AcuoNnk,36.770,36.950,is
Sqr0AcuoNnk,36.950,37.070,the
Sqr0AcuoNnk,37.070,37.470,thing.
Sqr0AcuoNnk,38.630,38.630,Friends
Sqr0AcuoNnk,38.630,38.810,with
Sqr0AcuoNnk,38.810,39.070,Benefits
Sqr0AcuoNnk,39.070,39.590,and
Sqr0AcuoNnk,39.590,39.810,No
Sqr0AcuoNnk,39.810,40.050,Strings
Sqr0AcuoNnk,40.050,40.410,Attached.
Sqr0AcuoNnk,40.510,40.670,They
Sqr0AcuoNnk,40.670,40.790,are
Sqr0AcuoNnk,40.790,40.970,the
Sqr0AcuoNnk,40.970,41.190,same
Sqr0AcuoNnk,41.190,41.590,"movie,"
Sqr0AcuoNnk,42.270,42.490,different
Sqr0AcuoNnk,42.490,42.730,ways
Sqr0AcuoNnk,42.730,42.870,of
Sqr0AcuoNnk,42.870,42.970,getting
Sqr0AcuoNnk,42.970,43.190,to
Sqr0AcuoNnk,43.190,43.290,the
Sqr0AcuoNnk,43.290,43.450,same
Sqr0AcuoNnk,43.450,43.690,"point,"
Sqr0AcuoNnk,43.810,43.890,but
Sqr0AcuoNnk,43.890,44.010,it's
Sqr0AcuoNnk,44.010,44.150,the
Sqr0AcuoNnk,44.150,44.270,same
Sqr0AcuoNnk,44.270,44.550,point.
Sqr0AcuoNnk,44.970,45.350,So
Sqr0AcuoNnk,45.350,46.270,I
Sqr0AcuoNnk,46.270,46.770,think
Sqr0AcuoNnk,46.770,47.070,that
Sqr0AcuoNnk,47.070,47.690,No
Sqr0AcuoNnk,47.690,47.890,Strings
Sqr0AcuoNnk,47.890,48.330,Attached
Sqr0AcuoNnk,48.330,48.650,was
Sqr0AcuoNnk,48.650,48.990,better
Sqr0AcuoNnk,48.990,49.290,than
Sqr0AcuoNnk,49.290,49.490,Friends
Sqr0AcuoNnk,49.490,49.630,with
Sqr0AcuoNnk,49.630,49.930,Benefits.
Sqr0AcuoNnk,50.370,50.790,I
Sqr0AcuoNnk,50.790,50.970,was
Sqr0AcuoNnk,50.970,51.410,not
Sqr0AcuoNnk,51.410,51.970,bored
Sqr0AcuoNnk,51.970,52.410,during
Sqr0AcuoNnk,52.410,52.610,No
Sqr0AcuoNnk,52.610,52.890,Strings
Sqr0AcuoNnk,52.890,53.250,Attached.
Sqr0AcuoNnk,53.390,53.430,I
Sqr0AcuoNnk,53.430,53.550,thought
Sqr0AcuoNnk,53.550,53.650,it
Sqr0AcuoNnk,53.650,53.750,was
Sqr0AcuoNnk,53.750,54.030,very
Sqr0AcuoNnk,54.030,54.470,"funny,"
Sqr0AcuoNnk,55.150,55.150,"um,"
Sqr0AcuoNnk,56.150,56.530,and
Sqr0AcuoNnk,56.530,57.570,"uh,"
Sqr0AcuoNnk,57.910,58.170,Friends
Sqr0AcuoNnk,58.170,58.310,with
Sqr0AcuoNnk,58.310,58.490,Benefits
Sqr0AcuoNnk,58.490,58.950,had
Sqr0AcuoNnk,58.950,59.110,its
Sqr0AcuoNnk,59.110,59.610,"moments,"
Sqr0AcuoNnk,60.970,61.450,but
Sqr0AcuoNnk,61.450,62.310,it
Sqr0AcuoNnk,62.310,62.530,had
Sqr0AcuoNnk,62.530,62.650,a
Sqr0AcuoNnk,62.650,62.730,lot
Sqr0AcuoNnk,62.730,62.850,of
Sqr0AcuoNnk,62.850,62.990,really
Sqr0AcuoNnk,62.990,63.370,bad
Sqr0AcuoNnk,63.370,63.850,moments.
Sqr0AcuoNnk,65.160,65.420,I
Sqr0AcuoNnk,65.420,65.500,don't
Sqr0AcuoNnk,65.500,65.660,know.
Sqr0AcuoNnk,65.900,66.080,I'm
Sqr0AcuoNnk,66.080,66.200,gonna
Sqr0AcuoNnk,66.200,66.320,-
Sqr0AcuoNnk,66.320,66.440,I'm
Sqr0AcuoNnk,66.440,66.560,gonna
Sqr0AcuoNnk,66.560,66.700,go
Sqr0AcuoNnk,66.700,66.860,through
Sqr0AcuoNnk,66.860,66.980,the
Sqr0AcuoNnk,66.980,67.160,things
Sqr0AcuoNnk,67.160,67.280,that
Sqr0AcuoNnk,67.280,67.360,I
Sqr0AcuoNnk,67.360,67.440,wrote
Sqr0AcuoNnk,67.440,67.680,down
Sqr0AcuoNnk,67.680,67.860,and
Sqr0AcuoNnk,67.860,68.040,we'll
Sqr0AcuoNnk,68.040,68.240,see
Sqr0AcuoNnk,68.240,68.680,if
Sqr0AcuoNnk,68.680,68.780,I
Sqr0AcuoNnk,68.780,68.960,can
Sqr0AcuoNnk,68.960,69.660,sort
Sqr0AcuoNnk,69.660,69.840,of
Sqr0AcuoNnk,69.840,70.060,give
Sqr0AcuoNnk,70.060,70.220,any
Sqr0AcuoNnk,70.220,70.400,more
Sqr0AcuoNnk,70.400,70.720,information
Sqr0AcuoNnk,70.720,71.000,on
Sqr0AcuoNnk,71.000,71.220,this.
Sqr0AcuoNnk,72.120,72.300,Richard
Sqr0AcuoNnk,72.300,72.580,Jenkins
Sqr0AcuoNnk,72.580,72.900,is
Sqr0AcuoNnk,72.900,73.040,in
Sqr0AcuoNnk,73.040,73.180,this
Sqr0AcuoNnk,73.180,73.440,movie
Sqr0AcuoNnk,73.440,73.660,and
Sqr0AcuoNnk,73.660,73.860,he
Sqr0AcuoNnk,73.860,74.020,is
Sqr0AcuoNnk,74.020,74.120,one
Sqr0AcuoNnk,74.120,74.200,of
Sqr0AcuoNnk,74.200,74.320,my
Sqr0AcuoNnk,74.320,74.620,favorite
Sqr0AcuoNnk,74.620,75.140,actors
Sqr0AcuoNnk,75.140,75.720,ever.
Sqr0AcuoNnk,75.980,76.140,He
Sqr0AcuoNnk,76.140,76.340,is
Sqr0AcuoNnk,76.340,76.900,brilliant.
Sqr0AcuoNnk,77.320,77.540,There
Sqr0AcuoNnk,77.540,77.720,is
Sqr0AcuoNnk,77.720,78.020,not
Sqr0AcuoNnk,78.020,78.200,a
Sqr0AcuoNnk,78.200,78.440,movie
Sqr0AcuoNnk,78.440,79.260,that
Sqr0AcuoNnk,79.260,79.660,I
Sqr0AcuoNnk,79.660,79.880,see
Sqr0AcuoNnk,79.880,80.000,him
Sqr0AcuoNnk,80.000,80.180,in
Sqr0AcuoNnk,80.180,80.300,that
Sqr0AcuoNnk,80.300,80.460,I
Sqr0AcuoNnk,80.460,80.620,don't
Sqr0AcuoNnk,80.620,80.840,end
Sqr0AcuoNnk,80.840,81.020,up
Sqr0AcuoNnk,81.020,81.220,crying
Sqr0AcuoNnk,81.220,81.640,because
Sqr0AcuoNnk,81.640,81.880,he
Sqr0AcuoNnk,81.880,82.000,is
Sqr0AcuoNnk,82.000,82.480,so
Sqr0AcuoNnk,82.480,83.620,fantastic
Sqr0AcuoNnk,83.620,84.080,and
Sqr0AcuoNnk,84.080,84.240,he
Sqr0AcuoNnk,84.240,84.480,just
Sqr0AcuoNnk,84.480,85.080,breaks
Sqr0AcuoNnk,85.080,85.440,your
Sqr0AcuoNnk,85.440,85.740,heart
Sqr0AcuoNnk,85.740,86.020,whenever
Sqr0AcuoNnk,86.020,86.320,he
Sqr0AcuoNnk,86.320,86.660,"does,"
Sqr0AcuoNnk,86.880,87.380,you
Sqr0AcuoNnk,87.380,87.480,"know,"
Sqr0AcuoNnk,87.660,87.700,a
Sqr0AcuoNnk,87.700,87.920,role
Sqr0AcuoNnk,87.920,88.240,that
Sqr0AcuoNnk,88.240,88.560,-
Sqr0AcuoNnk,88.560,88.640,usually
Sqr0AcuoNnk,88.640,88.900,his
Sqr0AcuoNnk,88.900,89.120,roles
Sqr0AcuoNnk,89.120,89.340,do
Sqr0AcuoNnk,89.340,89.620,break
Sqr0AcuoNnk,89.620,89.780,your
Sqr0AcuoNnk,89.780,89.920,heart
Sqr0AcuoNnk,89.920,90.060,at
Sqr0AcuoNnk,90.060,90.200,some
Sqr0AcuoNnk,90.200,90.380,"point,"
Sqr0AcuoNnk,90.480,90.700,so
Sqr0AcuoNnk,90.700,91.500,definitely
Sqr0AcuoNnk,91.500,91.760,did
Sqr0AcuoNnk,91.760,91.880,in
Sqr0AcuoNnk,91.880,92.040,this
Sqr0AcuoNnk,92.040,92.240,movie.
Sqr0AcuoNnk,92.500,92.660,I
Sqr0AcuoNnk,92.660,92.900,like
Sqr0AcuoNnk,92.900,93.320,teared
Sqr0AcuoNnk,93.320,93.540,up
Sqr0AcuoNnk,93.540,93.960,in
Sqr0AcuoNnk,93.960,94.440,Friends
Sqr0AcuoNnk,94.440,94.620,with
Sqr0AcuoNnk,94.620,94.900,Benefits
Sqr0AcuoNnk,94.900,95.600,because
Sqr0AcuoNnk,95.600,95.780,of
Sqr0AcuoNnk,95.780,95.920,him.
Sqr0AcuoNnk,96.460,96.600,The
Sqr0AcuoNnk,96.600,96.740,lady
Sqr0AcuoNnk,96.740,96.920,who
Sqr0AcuoNnk,96.920,97.140,plays
Sqr0AcuoNnk,97.140,97.460,Justin
Sqr0AcuoNnk,97.460,97.940,Timberlake's
Sqr0AcuoNnk,97.940,98.240,"sister,"
Sqr0AcuoNnk,98.800,99.160,"um,"
Sqr0AcuoNnk,99.360,99.460,I
Sqr0AcuoNnk,99.460,99.540,thought
Sqr0AcuoNnk,99.540,99.640,she
Sqr0AcuoNnk,99.640,99.780,was
Sqr0AcuoNnk,99.780,99.940,very
Sqr0AcuoNnk,99.940,100.180,good
Sqr0AcuoNnk,100.180,100.320,in
Sqr0AcuoNnk,100.320,100.440,this
Sqr0AcuoNnk,100.440,100.700,movie
Sqr0AcuoNnk,100.700,101.480,and
Sqr0AcuoNnk,101.480,101.660,I
Sqr0AcuoNnk,101.660,101.780,thought
Sqr0AcuoNnk,101.780,101.900,she
Sqr0AcuoNnk,101.900,102.060,was
Sqr0AcuoNnk,102.060,102.220,just
Sqr0AcuoNnk,102.220,102.400,like
Sqr0AcuoNnk,102.400,102.560,really
Sqr0AcuoNnk,102.560,102.880,natural
Sqr0AcuoNnk,102.880,103.100,and
Sqr0AcuoNnk,103.100,103.300,funny
Sqr0AcuoNnk,103.300,103.980,and
Sqr0AcuoNnk,103.980,104.200,she
Sqr0AcuoNnk,104.200,104.500,looks
Sqr0AcuoNnk,104.500,105.180,like
Sqr0AcuoNnk,105.180,105.600,Renee
Sqr0AcuoNnk,105.600,106.080,Zellweger
Sqr0AcuoNnk,106.080,106.320,and
Sqr0AcuoNnk,106.320,106.580,Helen
Sqr0AcuoNnk,106.580,106.920,Hunt
Sqr0AcuoNnk,106.920,107.560,from
Sqr0AcuoNnk,107.560,108.300,the
Sqr0AcuoNnk,108.300,108.620,Twister
Sqr0AcuoNnk,108.620,108.900,movie
Sqr0AcuoNnk,108.900,109.820,and
Sqr0AcuoNnk,109.820,109.960,she
Sqr0AcuoNnk,109.960,110.300,talks
Sqr0AcuoNnk,110.300,110.480,like
Sqr0AcuoNnk,110.480,110.620,her
Sqr0AcuoNnk,110.620,110.820,too.
Sqr0AcuoNnk,110.980,111.000,Does
Sqr0AcuoNnk,111.000,111.220,anybody
Sqr0AcuoNnk,111.220,111.540,else
Sqr0AcuoNnk,111.540,111.760,-
Sqr0AcuoNnk,111.760,111.780,"like,"
Sqr0AcuoNnk,111.860,111.920,if
Sqr0AcuoNnk,111.920,112.100,you've
Sqr0AcuoNnk,112.100,112.220,seen
Sqr0AcuoNnk,112.220,112.360,"it,"
Sqr0AcuoNnk,112.460,112.540,don't
Sqr0AcuoNnk,112.540,112.660,you
Sqr0AcuoNnk,112.660,112.800,think
Sqr0AcuoNnk,112.800,112.940,that
Sqr0AcuoNnk,112.940,113.060,she
Sqr0AcuoNnk,113.060,113.600,talks
Sqr0AcuoNnk,113.600,114.400,exactly
Sqr0AcuoNnk,114.400,114.800,like
Sqr0AcuoNnk,114.800,115.080,her?
Sqr0AcuoNnk,115.640,115.760,It
Sqr0AcuoNnk,115.760,115.860,was
Sqr0AcuoNnk,115.860,116.060,weird.
Sqr0AcuoNnk,116.220,116.280,The
Sqr0AcuoNnk,116.280,116.380,whole
Sqr0AcuoNnk,116.380,116.540,time
Sqr0AcuoNnk,116.540,116.640,I
Sqr0AcuoNnk,116.640,116.840,saw
Sqr0AcuoNnk,116.840,116.980,"her,"
Sqr0AcuoNnk,117.120,117.240,all
Sqr0AcuoNnk,117.240,117.380,I
Sqr0AcuoNnk,117.380,117.520,saw
Sqr0AcuoNnk,117.520,117.680,was
Sqr0AcuoNnk,117.680,117.880,Helen
Sqr0AcuoNnk,117.880,118.120,Hunt
Sqr0AcuoNnk,118.120,118.520,and
Sqr0AcuoNnk,118.520,118.760,Renee
Sqr0AcuoNnk,118.760,119.240,Zellweger.
Sqr0AcuoNnk,119.880,120.100,Another
Sqr0AcuoNnk,120.100,120.320,thing
Sqr0AcuoNnk,120.320,120.460,is
Sqr0AcuoNnk,120.460,120.600,like
Sqr0AcuoNnk,120.600,120.760,the
Sqr0AcuoNnk,120.760,120.940,fact
Sqr0AcuoNnk,120.940,121.120,that
Sqr0AcuoNnk,121.120,121.300,there
Sqr0AcuoNnk,121.300,121.500,was
Sqr0AcuoNnk,121.500,121.820,not
Sqr0AcuoNnk,121.820,122.500,one
Sqr0AcuoNnk,122.500,123.460,healthy
Sqr0AcuoNnk,123.460,124.280,relationship
Sqr0AcuoNnk,124.280,124.900,or
Sqr0AcuoNnk,124.900,125.680,positive
Sqr0AcuoNnk,125.680,126.460,good
Sqr0AcuoNnk,126.460,126.960,relationship
Sqr0AcuoNnk,126.960,127.280,in
Sqr0AcuoNnk,127.280,127.440,this
Sqr0AcuoNnk,127.440,127.660,whole
Sqr0AcuoNnk,127.660,127.960,movie.
Sqr0AcuoNnk,128.300,128.440,His
Sqr0AcuoNnk,128.440,128.940,sister
Sqr0AcuoNnk,129.720,130.060,and
Sqr0AcuoNnk,130.060,130.220,her
Sqr0AcuoNnk,130.220,130.620,son
Sqr0AcuoNnk,130.620,131.520,lived
Sqr0AcuoNnk,131.520,131.760,with
Sqr0AcuoNnk,131.760,131.980,his
Sqr0AcuoNnk,131.980,132.420,dad.
Sqr0AcuoNnk,133.540,133.540,His
Sqr0AcuoNnk,133.540,134.640,mom
Sqr0AcuoNnk,134.640,135.080,left
Sqr0AcuoNnk,135.080,135.360,his
Sqr0AcuoNnk,135.360,135.660,dad
Sqr0AcuoNnk,135.660,135.860,and
Sqr0AcuoNnk,135.860,136.320,him
Sqr0AcuoNnk,136.320,137.140,years
Sqr0AcuoNnk,137.140,137.580,ago
Sqr0AcuoNnk,137.580,137.860,and
Sqr0AcuoNnk,137.860,138.060,now
Sqr0AcuoNnk,138.060,138.280,his
Sqr0AcuoNnk,138.280,138.640,sister
Sqr0AcuoNnk,138.640,138.920,who
Sqr0AcuoNnk,138.920,139.340,isn't
Sqr0AcuoNnk,139.340,139.700,married
Sqr0AcuoNnk,139.700,140.340,and
Sqr0AcuoNnk,140.340,140.720,has
Sqr0AcuoNnk,140.720,140.900,a
Sqr0AcuoNnk,140.900,141.140,son
Sqr0AcuoNnk,141.140,141.360,who
Sqr0AcuoNnk,141.360,141.820,doesn't
Sqr0AcuoNnk,141.820,142.020,have
Sqr0AcuoNnk,142.020,142.160,a
Sqr0AcuoNnk,142.160,142.540,"dad,"
Sqr0AcuoNnk,142.640,142.940,lives
Sqr0AcuoNnk,142.940,143.240,with
Sqr0AcuoNnk,143.240,143.440,the
Sqr0AcuoNnk,143.440,143.860,dad.
Sqr0AcuoNnk,144.940,145.040,The
Sqr0AcuoNnk,145.040,145.440,son
Sqr0AcuoNnk,145.440,145.600,is
Sqr0AcuoNnk,145.600,145.960,ashamed
Sqr0AcuoNnk,145.960,146.160,of
Sqr0AcuoNnk,146.160,146.340,his
Sqr0AcuoNnk,146.340,146.780,dad.
Sqr0AcuoNnk,147.460,147.540,Then
Sqr0AcuoNnk,147.540,148.020,Mila's
Sqr0AcuoNnk,148.020,148.360,"mom,"
Sqr0AcuoNnk,148.840,148.900,or
Sqr0AcuoNnk,148.900,149.520,whatever
Sqr0AcuoNnk,149.520,149.780,her
Sqr0AcuoNnk,149.780,149.880,name
Sqr0AcuoNnk,149.880,150.060,"is,"
Sqr0AcuoNnk,150.140,150.480,Jamie's
Sqr0AcuoNnk,150.480,150.840,"mom,"
Sqr0AcuoNnk,151.500,151.940,is
Sqr0AcuoNnk,151.940,152.080,an
Sqr0AcuoNnk,152.080,152.440,awful
Sqr0AcuoNnk,152.440,152.920,mother.
Sqr0AcuoNnk,153.600,153.820,She
Sqr0AcuoNnk,153.820,154.360,doesn't
Sqr0AcuoNnk,154.360,154.620,even
Sqr0AcuoNnk,154.620,154.940,know
Sqr0AcuoNnk,154.940,155.160,who
Sqr0AcuoNnk,155.160,155.320,her
Sqr0AcuoNnk,155.320,155.600,dad
Sqr0AcuoNnk,155.600,155.980,is.
Sqr0AcuoNnk,156.180,156.180,So
Sqr0AcuoNnk,156.180,156.360,it's
Sqr0AcuoNnk,156.360,156.700,"like,"
Sqr0AcuoNnk,157.760,157.920,and
Sqr0AcuoNnk,157.920,158.100,then
Sqr0AcuoNnk,158.100,158.280,they
Sqr0AcuoNnk,158.280,158.500,have
Sqr0AcuoNnk,158.500,158.660,"a,"
Sqr0AcuoNnk,158.800,159.040,together
Sqr0AcuoNnk,159.040,159.220,they
Sqr0AcuoNnk,159.220,159.320,have
Sqr0AcuoNnk,159.320,159.400,an
Sqr0AcuoNnk,159.400,159.680,awful
Sqr0AcuoNnk,159.680,160.060,relationship
Sqr0AcuoNnk,160.060,160.420,so
Sqr0AcuoNnk,160.420,160.540,it's
Sqr0AcuoNnk,160.540,160.840,"like,"
Sqr0AcuoNnk,161.600,161.760,I
Sqr0AcuoNnk,161.760,161.840,don't
Sqr0AcuoNnk,161.840,162.000,"know,"
Sqr0AcuoNnk,162.140,162.260,when
Sqr0AcuoNnk,162.260,162.380,I
Sqr0AcuoNnk,162.380,162.460,was
Sqr0AcuoNnk,162.460,162.680,watching
Sqr0AcuoNnk,162.680,162.820,it
Sqr0AcuoNnk,162.820,162.920,I
Sqr0AcuoNnk,162.920,163.000,was
Sqr0AcuoNnk,163.000,163.220,"like,"
Sqr0AcuoNnk,163.460,163.660,these
Sqr0AcuoNnk,163.660,163.960,"people,"
Sqr0AcuoNnk,164.280,164.360,like
Sqr0AcuoNnk,164.360,164.500,their
Sqr0AcuoNnk,164.500,164.780,lives
Sqr0AcuoNnk,164.780,165.060,are
Sqr0AcuoNnk,165.060,165.440,awful.
Sqr0AcuoNnk,165.680,165.800,Like
Sqr0AcuoNnk,165.800,165.900,if
Sqr0AcuoNnk,165.900,165.980,you
Sqr0AcuoNnk,165.980,166.160,really
Sqr0AcuoNnk,166.160,166.360,think
Sqr0AcuoNnk,166.360,166.560,about
Sqr0AcuoNnk,166.560,166.720,"it,"
Sqr0AcuoNnk,166.780,166.960,maybe
Sqr0AcuoNnk,166.960,167.200,I'm
Sqr0AcuoNnk,167.200,167.340,looking
Sqr0AcuoNnk,167.340,167.580,too
Sqr0AcuoNnk,167.580,167.740,much
Sqr0AcuoNnk,167.740,167.900,into
Sqr0AcuoNnk,167.900,168.020,it
Sqr0AcuoNnk,168.020,168.200,but
Sqr0AcuoNnk,168.200,168.400,like
Sqr0AcuoNnk,168.400,168.920,that's
Sqr0AcuoNnk,169.610,170.010,kind
Sqr0AcuoNnk,170.010,170.110,of
Sqr0AcuoNnk,170.110,170.490,depressing.
Sqr0AcuoNnk,171.190,171.410,Another
Sqr0AcuoNnk,171.410,171.670,thing
Sqr0AcuoNnk,171.670,171.870,that
Sqr0AcuoNnk,171.870,172.010,kind
Sqr0AcuoNnk,172.010,172.130,of
Sqr0AcuoNnk,172.130,172.250,is
Sqr0AcuoNnk,172.250,172.470,"like,"
Sqr0AcuoNnk,173.090,173.230,to
Sqr0AcuoNnk,173.230,173.490,"me,"
Sqr0AcuoNnk,173.590,173.710,if
Sqr0AcuoNnk,173.710,173.870,you
Sqr0AcuoNnk,173.870,174.090,do
Sqr0AcuoNnk,174.090,174.390,this
Sqr0AcuoNnk,174.390,174.670,thing
Sqr0AcuoNnk,174.670,174.830,that
Sqr0AcuoNnk,174.830,175.050,I'm
Sqr0AcuoNnk,175.050,175.250,gonna
Sqr0AcuoNnk,175.250,175.630,talk
Sqr0AcuoNnk,175.630,175.790,about
Sqr0AcuoNnk,175.790,175.910,right
Sqr0AcuoNnk,175.910,176.190,"now,"
Sqr0AcuoNnk,176.530,176.710,it
Sqr0AcuoNnk,176.710,176.970,sort
Sqr0AcuoNnk,176.970,177.130,of
Sqr0AcuoNnk,177.130,177.270,is
Sqr0AcuoNnk,177.270,177.470,like
Sqr0AcuoNnk,177.470,177.670,you
Sqr0AcuoNnk,177.670,177.910,know
Sqr0AcuoNnk,177.910,178.090,that
Sqr0AcuoNnk,178.090,178.230,your
Sqr0AcuoNnk,178.230,178.570,movie
Sqr0AcuoNnk,178.570,178.890,is
Sqr0AcuoNnk,178.890,179.230,gonna
Sqr0AcuoNnk,179.830,180.270,kind
Sqr0AcuoNnk,180.270,180.390,of
Sqr0AcuoNnk,180.390,180.610,not
Sqr0AcuoNnk,180.610,180.810,be
Sqr0AcuoNnk,180.810,181.270,very
Sqr0AcuoNnk,181.270,181.590,good.
Sqr0AcuoNnk,182.170,182.170,Like
Sqr0AcuoNnk,182.170,182.990,I
Sqr0AcuoNnk,182.990,183.150,think
Sqr0AcuoNnk,183.150,183.330,that
Sqr0AcuoNnk,183.330,183.470,if
Sqr0AcuoNnk,183.470,183.630,you
Sqr0AcuoNnk,183.630,184.050,add
Sqr0AcuoNnk,184.050,184.630,trends
Sqr0AcuoNnk,184.630,185.350,in
Sqr0AcuoNnk,185.350,186.250,"movies,"
Sqr0AcuoNnk,187.200,187.780,like
Sqr0AcuoNnk,187.780,188.460,if
Sqr0AcuoNnk,188.460,188.580,you
Sqr0AcuoNnk,188.580,188.880,mention
Sqr0AcuoNnk,188.880,189.240,YouTube
Sqr0AcuoNnk,189.240,189.420,in
Sqr0AcuoNnk,189.420,189.520,a
Sqr0AcuoNnk,189.520,189.780,"movie,"
Sqr0AcuoNnk,190.100,190.260,to
Sqr0AcuoNnk,190.260,190.480,me
